HEART RATE DATE/TIME,VALUE
2017-11-08 06:16:14,67
2017-11-08 06:16:19,66
2017-11-08 06:16:24,66
2017-11-08 06:16:34,65
2017-11-08 06:16:41,65
2017-11-08 06:16:46,65
2017-11-08 06:16:56,66
2017-11-08 06:17:01,65
2017-11-08 06:17:11,66
2017-11-08 06:17:26,66
2017-11-08 06:17:41,66
2017-11-08 06:17:46,65
2017-11-08 06:17:51,65
2017-11-08 06:18:06,65
2017-11-08 06:18:11,65
2017-11-08 06:18:16,66
2017-11-08 06:18:21,64
2017-11-08 06:18:26,62
2017-11-08 06:18:31,61
2017-11-08 06:18:36,62
2017-11-08 06:18:51,64
2017-11-08 06:18:56,65
2017-11-08 06:19:01,66
2017-11-08 06:19:11,65
2017-11-08 06:19:16,64
2017-11-08 06:19:26,68
2017-11-08 06:19:31,69
2017-11-08 06:19:41,70
2017-11-08 06:19:46,68
2017-11-08 06:19:51,65
2017-11-08 06:20:01,64
2017-11-08 06:20:08,64
2017-11-08 06:20:18,65
2017-11-08 06:20:23,64
2017-11-08 06:20:33,69
2017-11-08 06:20:38,68
2017-11-08 06:20:43,68
2017-11-08 06:20:48,67
2017-11-08 06:20:53,68
2017-11-08 06:20:58,67
2017-11-08 06:21:13,69
2017-11-08 06:21:18,70
2017-11-08 06:21:23,71
2017-11-08 06:21:28,72
2017-11-08 06:21:43,73
2017-11-08 06:21:48,78
2017-11-08 06:21:58,86
2017-11-08 06:22:03,89
2017-11-08 06:22:08,87
2017-11-08 06:22:18,87
2017-11-08 06:22:33,86
2017-11-08 06:22:48,86
2017-11-08 06:22:53,85
2017-11-08 06:22:58,85
2017-11-08 06:23:08,86
2017-11-08 06:23:13,89
2017-11-08 06:23:18,92
2017-11-08 06:23:24,85
2017-11-08 06:23:29,84
2017-11-08 06:23:44,84
2017-11-08 06:23:59,84
2017-11-08 06:24:09,83
2017-11-08 06:24:24,81
2017-11-08 06:24:29,79
2017-11-08 06:24:39,80
2017-11-08 06:24:49,76
2017-11-08 06:24:54,73
2017-11-08 06:24:59,70
2017-11-08 06:25:14,72
2017-11-08 06:25:19,73
2017-11-08 06:25:29,74
2017-11-08 06:25:34,69
2017-11-08 06:25:39,72
2017-11-08 06:25:44,73
2017-11-08 06:25:49,72
2017-11-08 06:25:59,67
2017-11-08 06:26:09,67
2017-11-08 06:26:14,68
2017-11-08 06:26:19,66
2017-11-08 06:26:24,65
2017-11-08 06:26:29,64
2017-11-08 06:26:39,63
2017-11-08 06:26:49,62
2017-11-08 06:26:54,61
2017-11-08 06:27:01,61
2017-11-08 06:27:06,62
2017-11-08 06:27:11,61
2017-11-08 06:27:16,69
2017-11-08 06:27:21,70
2017-11-08 06:27:26,69
2017-11-08 06:27:36,70
2017-11-08 06:27:41,70
2017-11-08 06:27:46,71
2017-11-08 06:27:51,70
2017-11-08 06:27:56,73
2017-11-08 06:28:01,73
2017-11-08 06:28:11,72
2017-11-08 06:28:16,75
2017-11-08 06:28:21,76
2017-11-08 06:28:26,76
2017-11-08 06:28:41,75
2017-11-08 06:28:46,74
2017-11-08 06:28:51,78
2017-11-08 06:28:56,80
2017-11-08 06:29:11,79
2017-11-08 06:29:26,79
2017-11-08 06:29:31,78
2017-11-08 06:29:36,77
2017-11-08 06:29:51,77
2017-11-08 06:30:01,79
2017-11-08 06:30:07,78
2017-11-08 06:30:12,78
2017-11-08 06:30:17,77
2017-11-08 06:30:27,76
2017-11-08 06:30:32,77
2017-11-08 06:30:37,78
2017-11-08 06:30:52,78
2017-11-08 06:31:07,77
2017-11-08 06:31:17,76
2017-11-08 06:31:27,76
2017-11-08 06:31:32,75
2017-11-08 06:31:47,75
2017-11-08 06:32:02,75
2017-11-08 06:32:07,74
2017-11-08 06:32:17,73
2017-11-08 06:32:27,70
2017-11-08 06:32:32,69
2017-11-08 06:32:37,68
2017-11-08 06:32:42,67
2017-11-08 06:32:52,68
2017-11-08 06:32:57,69
2017-11-08 06:33:02,72
2017-11-08 06:33:07,73
2017-11-08 06:33:22,72
2017-11-08 06:33:27,74
2017-11-08 06:33:32,72
2017-11-08 06:33:37,71
2017-11-08 06:33:44,70
2017-11-08 06:33:54,73
2017-11-08 06:33:59,73
2017-11-08 06:34:14,73
2017-11-08 06:34:19,72
2017-11-08 06:34:24,70
2017-11-08 06:34:29,67
2017-11-08 06:34:39,67
2017-11-08 06:34:44,68
2017-11-08 06:34:49,67
2017-11-08 06:34:59,68
2017-11-08 06:35:09,69
2017-11-08 06:35:14,69
2017-11-08 06:35:19,69
2017-11-08 06:35:29,72
2017-11-08 06:35:34,71
2017-11-08 06:35:39,69
2017-11-08 06:35:44,68
2017-11-08 06:35:49,69
2017-11-08 06:35:54,70
2017-11-08 06:35:59,71
2017-11-08 06:36:09,68
2017-11-08 06:36:14,68
2017-11-08 06:36:19,66
2017-11-08 06:36:24,65
2017-11-08 06:36:29,64
2017-11-08 06:36:34,65
2017-11-08 06:36:41,64
2017-11-08 06:36:46,64
2017-11-08 06:36:51,63
2017-11-08 06:36:56,64
2017-11-08 06:37:01,66
2017-11-08 06:37:06,64
2017-11-08 06:37:11,65
2017-11-08 06:37:16,64
2017-11-08 06:37:21,63
2017-11-08 06:37:26,65
2017-11-08 06:37:36,66
2017-11-08 06:37:46,65
2017-11-08 06:38:01,64
2017-11-08 06:38:06,66
2017-11-08 06:38:21,65
2017-11-08 06:38:26,66
2017-11-08 06:38:31,64
2017-11-08 06:38:41,65
2017-11-08 06:38:46,67
2017-11-08 06:38:51,66
2017-11-08 06:38:56,65
2017-11-08 06:39:01,64
2017-11-08 06:39:06,62
2017-11-08 06:39:16,61
2017-11-08 06:39:21,60
2017-11-08 06:39:26,61
2017-11-08 06:39:31,60
2017-11-08 06:39:38,61
2017-11-08 06:39:43,62
2017-11-08 06:39:48,63
2017-11-08 06:40:03,65
2017-11-08 06:40:08,66
2017-11-08 06:40:13,63
2017-11-08 06:40:23,64
2017-11-08 06:40:28,64
2017-11-08 06:40:33,66
2017-11-08 06:40:38,67
2017-11-08 06:40:43,65
2017-11-08 06:40:48,64
2017-11-08 06:40:58,65
2017-11-08 06:41:03,68
2017-11-08 06:41:08,69
2017-11-08 06:41:13,67
2017-11-08 06:41:18,66
2017-11-08 06:41:23,67
2017-11-08 06:41:28,66
2017-11-08 06:41:33,67
2017-11-08 06:41:38,65
2017-11-08 06:41:53,62
2017-11-08 06:41:58,61
2017-11-08 06:42:08,62
2017-11-08 06:42:18,61
2017-11-08 06:42:23,62
2017-11-08 06:42:38,64
2017-11-08 06:42:40,64
2017-11-08 06:42:45,63
2017-11-08 06:42:50,62
2017-11-08 06:42:55,62
2017-11-08 06:43:05,61
2017-11-08 06:43:15,62
2017-11-08 06:43:30,61
2017-11-08 06:43:45,62
2017-11-08 06:43:50,63
2017-11-08 06:44:00,64
2017-11-08 06:44:10,63
2017-11-08 06:44:20,62
